ID,Unit Name,Tier,Type,Type2,Race,Chassis,ThreatSpd,ThreatRange,ThreatHP,SrfThreatTotal,SubThreatTotal,AirThreatTotal,tSurfDPS,tSubDPS,tAirDPS,totDPS,maxRange,Vision,Intel,Shield,Health,Regen,Mass,Energy,BuildTime,Speed,Warnings
XEC8017,UEF Wall Segment,0,Type,Type2,UEF,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XEC8018,UEF Wall Segment,0,Type,Type2,UEF,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XEC8019,UEF Wall Segment,0,Type,Type2,UEF,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XEC8020,UEF Wall Segment,0,Type,Type2,UEF,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XEC9001,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9002,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9003,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9004,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9005,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9006,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9007,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9008,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9009,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9010,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEC9011,UEF Wall Segment,1,Type,Type2,UEF,Defense,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,0,0,,0,4000,0,2,10,2,0,
XEL0209,Sparky,2,Type,Type2,UEF,StdLand,0,0,10.115384615385,10.115384615385,10.115384615385,10.115384615385,0,0,0,0,0,20,RadarSonarOmni,2000,630,2,300,1900,300,3.2,
XEL0305,Percival,3,Type,Type2,UEF,Amphib,0,11.145400417086,15.384615384615,49.030015801701,15.384615384615,15.384615384615,450,0,0,450,35,32,,0,4000,2,1400,14000,1400,2.5,
XEL0306,Spearhead,3,Type,Type2,UEF,StdLand,0,17.535429989548,6.5384615384615,30.07389152801,6.5384615384615,6.5384615384615,120,0,0,120,84,28,,0,1700,1,700,8500,700,2.8,MuzzleSalvoSize_Overridden,
XES0102,Cooper,2,Type,Type2,UEF,unknown,0,0,7.1153846153846,7.1153846153846,13.858974358974,7.1153846153846,0,134.87179487179,0,134.87179487179,40,32,Sonar,0,1850,3,900,7200,900,4.5,
XES0205,Bulwark,2,Type,Type2,UEF,unknown,0,0,36.153846153846,36.153846153846,36.153846153846,36.153846153846,0,0,0,0,0,25,,8500,900,4,848,16500,848,4,
XES0307,Neptune Class,3,Type,Type2,UEF,unknown,13.841968129108,74.302669447238,96.153846153846,209.29848373019,102.87051282051,96.153846153846,500,134.33333333333,0,639.88888888889,85,40,RadarSonar,0,25000,12,6000,52000,6000,4,MuzzleSalvoSize_Overridden,MuzzleSalvoSize_Overridden,
XRA0105,Jester,1,Type,Type2,Cybran,unknown,2.4330821903106,0,1.3269230769231,5.2600052672337,1.3269230769231,1.3269230769231,30,0,0,30,16,26,,0,345,2,105,4600,105,9,
XRA0305,Wailer,3,Type,Type2,Cybran,unknown,17.774549489406,3.4674579075378,17.115384615385,48.357392012328,17.115384615385,21.115384615385,200,0,80,280,36,32,,0,4450,10,2500,85000,2500,11,
XRB0104,The Hive,2,Type,Type2,Cybran,unknown,0,0,4.2307692307692,4.2307692307692,4.2307692307692,4.2307692307692,0,0,0,0,0,15,,0,1100,1,500,2500,500,0,
XRB0204,Hive Mk. II,2,Type,Type2,Cybran,unknown,0,0,4.8076923076923,4.8076923076923,4.8076923076923,4.8076923076923,0,0,0,0,0,15,,0,1250,2,400,2500,400,0,
XRB0304,Hive Mk. III,3,Type,Type2,Cybran,unknown,0,0,7.5,7.5,7.5,7.5,0,0,0,0,0,15,,0,1950,3,400,2500,400,0,
XRB2308,HARMS,3,Type,Type2,Cybran,Defense,0,0,42.307692307692,42.307692307692,59.807692307692,42.307692307692,0,350,0,350,80,20,Sonar,0,11000,7,3000,25000,3000,0,
XRB3301,Soothsayer,3,Type,Type2,Cybran,unknown,0,0,8.2692307692308,8.2692307692308,8.2692307692308,8.2692307692308,0,0,0,0,0,0,,0,2150,3,4250,60000,4250,0,
XRC1101,QAI Jamming Station,0,Type,Type2,UEF,unknown,0,0,200,200,200,200,0,0,0,0,0,0,,0,52000,0,5,50,5,0,
XRC1502,PoW Facility,0,Type,Type2,Cybran,unknown,0,0,24.615384615385,24.615384615385,24.615384615385,24.615384615385,0,0,0,0,0,0,,0,6400,0,100,3000,100,0,
XRC2101,QAI Prison Building,0,Type,Type2,UEF,unknown,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,,0,1000,0,5,50,5,0,
XRC2201,QAI Mainframe,0,Type,Type2,UEF,unknown,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,,0,1000,0,5,50,5,0,
XRC2301,QAI Node,0,Type,Type2,UEF,unknown,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,,0,1000,0,5,50,5,0,
XRC2401,QAI Spire Node,0,Type,Type2,UEF,unknown,0,0,3.8461538461538,3.8461538461538,3.8461538461538,3.8461538461538,0,0,0,0,0,0,,0,1000,0,5,50,5,0,
XRC8001,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8002,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8003,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8004,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8005,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8006,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8007,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8008,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8009,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8010,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8011,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8012,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8013,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8014,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8015,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8016,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8017,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8018,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8019,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8020,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8101,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8102,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8103,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8104,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8105,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8106,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8107,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8108,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,30.769230769231,30.769230769231,30.769230769231,30.769230769231,0,0,0,0,0,0,,0,8000,0,5,50,5,0,
XRC8109,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8110,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8111,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8112,Cybran Wall Segment,0,Type,Type2,UEF,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,0,0,,0,12000,0,5,50,5,0,
XRC8113,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8114,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8115,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8116,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8117,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8118,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8119,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRC8120,Cybran Wall Segment,0,Type,Type2,Cybran,unknown,0,0,61.538461538462,61.538461538462,61.538461538462,61.538461538462,0,0,0,0,0,0,,0,16000,0,5,50,5,0,
XRL0002,Crab Egg (Engineer),3,Type,Type2,Cybran,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,,0,10,0,561,2970,561,0,
XRL0003,Crab Egg (Brick),3,Type,Type2,Cybran,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,,0,10,0,1280,17600,1280,0,
XRL0004,Crab Egg (Flak),2,Type,Type2,Cybran,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,,0,10,0,160,800,160,0,
XRL0005,Crab Egg (Artillery),3,Type,Type2,Cybran,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,0,,0,10,0,800,8000,800,0,
XRL0302,Fire Beetle,2,Type,Type2,Cybran,Amphib,0,0,1.4423076923077,1.4423076923077,1.4423076923077,1.4423076923077,0,0,0,0,3,24,,0,375,0,300,1800,300,5,Unknown Type,
XRL0305,Brick,3,Type,Type2,Cybran,Amphib,0,10.030860375377,24.038461538462,56.569321913839,26.583916083916,24.038461538462,450,50.909090909091,0,500.90909090909,40,32,,0,6250,4,1900,22000,1900,2.5,
XRL0403,Megalith,4,Type,Type2,Cybran,Amphib,0,222.90800834171,423.07692307692,761.36954680325,451.93512511585,436.41025641026,2307.6923076923,577.1640407785,266.66666666667,3151.5230151375,64,40,RadarSonar,0,110000,32,46000,450000,46000,2.4,MuzzleSalvoSize_Overridden,MuzzleSalvoSize_Overridden,
XRS0204,Barracuda,2,Type,Type2,Cybran,unknown,0,0,6.9230769230769,6.9230769230769,14.163076923077,6.9230769230769,0,144.8,0,144.8,45,28,Sonar,0,1800,6,1200,12000,1200,4,
XRS0205,Mermaid,2,Type,Type2,Cybran,unknown,0,0,4.6153846153846,4.6153846153846,4.6923076923077,4.6153846153846,0,1.5384615384615,0,1.5384615384615,25,28,,0,1200,5,650,6500,650,4.5,
XSA0101,Sele-istle,1,Type,Type2,Seraphim,unknown,0,0,0.30769230769231,0.30769230769231,0.30769230769231,0.30769230769231,0,0,0,0,0,42,Radar,0,80,0.1,30,1950,30,20,
XSA0102,Ia-atha,1,Type,Type2,Seraphim,unknown,6.1482156626725,0.74302669447238,1.1730769230769,11.064319280222,1.1730769230769,4.1730769230769,60,0,60,60,30,32,,0,305,1,50,3500,50,18,
XSA0103,Sinnve,1,Type,Type2,Seraphim,unknown,9.7760022191731,4.0866468195981,1.1153846153846,20.478033654156,1.1153846153846,1.1153846153846,110,0,0,110,40,32,Radar,0,290,1,75,4250,75,11,
XSA0104,Vishala,2,Type,Type2,Seraphim,unknown,3.350467859142,0.17832640667337,9.4230769230769,14.751871188892,9.4230769230769,12.423076923077,36,0,60,96,30,32,,0,2450,6,340,12100,340,12.5,
XSA0107,Vish,1,Type,Type2,Seraphim,unknown,0,0,2.2884615384615,2.2884615384615,2.2884615384615,2.2884615384615,0,0,0,0,0,32,,0,595,2,84,3780,84,12.5,
XSA0202,Notha,2,Type,Type2,Seraphim,unknown,26.347020710631,7.6680354869549,5.1923076923077,52.407363889893,5.1923076923077,12.392307692308,264,0,144,264,40,32,Radar,0,1350,5,300,14000,300,16,
XSA0203,Vulthoo,2,Type,Type2,Seraphim,unknown,7.3429200288625,0,5.7692307692308,17.112150798093,5.7692307692308,5.7692307692308,80,0,0,80,24,26,,0,1500,5,355,14000,355,12,
XSA0204,Uosioz,2,Type,Type2,Seraphim,unknown,0,0,4.6153846153846,4.6153846153846,9.4153846153846,4.6153846153846,0,96,0,96,28,30,Sonar,0,1200,5,240,6000,240,16,
XSA0302,Iaselen,3,Type,Type2,Seraphim,unknown,0,0,5.1923076923077,5.1923076923077,5.1923076923077,5.1923076923077,0,0,0,0,0,60,RadarSonarOmni,0,1350,2,195,7500,195,30,
XSA0303,Iazyne,3,Type,Type2,Seraphim,unknown,44.202977968433,15.232047236684,8.0769230769231,88.01194828204,8.0769230769231,28.576923076923,410,0,410,410,40,32,Radar,0,2100,8,660,48000,660,24,
XSA0304,Sinntha,3,Type,Type2,Seraphim,unknown,66.605669678952,104.64292613819,15,218.74859581715,15,15,650,0,0,650,90,32,Radar,0,3900,8,2000,90000,2000,18,
XSA0402,Ahwassa,4,Type,Type2,Seraphim,unknown,292.89963690762,171.39149085829,201.92307692308,806.21420468899,201.92307692308,281.92307692308,2800,0,1600,2800,60,38,Radar,0,52500,10,55600,1120000,55600,20,
XSB0101,Basic Land Factory,1,Type,Type2,Seraphim,unknown,0,0,10,10,10,10,0,0,0,0,0,10,,0,2600,0,240,2100,240,0,
XSB0102,Ia-iya,1,Type,Type2,Seraphim,unknown,0,0,17.692307692308,17.692307692308,17.692307692308,17.692307692308,0,0,0,0,0,10,,0,4600,0,210,2400,210,0,
XSB0103,Basic Naval Factory,1,Type,Type2,Seraphim,unknown,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,10,,0,4800,2,300,1500,300,0,
XSB0201,Improved Land Factory,2,Type,Type2,Seraphim,unknown,0,0,23.846153846154,23.846153846154,23.846153846154,23.846153846154,0,0,0,0,0,10,,0,6200,1,1100,12100,1100,0,
XSB0202,Improved Air Factory,2,Type,Type2,Seraphim,unknown,0,0,23.846153846154,23.846153846154,23.846153846154,23.846153846154,0,0,0,0,0,10,,0,6200,1,819,15210,819,0,
XSB0203,Uosiya,2,Type,Type2,Seraphim,unknown,0,0,57.692307692308,57.692307692308,57.692307692308,57.692307692308,0,0,0,0,0,10,,0,15000,4,1521,9360,1521,0,
XSB0301,Advanced Land Factory,3,Type,Type2,Seraphim,unknown,0,0,73.076923076923,73.076923076923,73.076923076923,73.076923076923,0,0,0,0,0,10,,0,19000,2,4725,42525,4725,0,
XSB0302,Advanced Air Factory,3,Type,Type2,Seraphim,unknown,0,0,73.076923076923,73.076923076923,73.076923076923,73.076923076923,0,0,0,0,0,10,,0,19000,2,4725,90500,4725,0,
XSB0303,Uosiya,3,Type,Type2,Seraphim,unknown,0,0,138.46153846154,138.46153846154,138.75320512821,138.46153846154,0,5.8333333333333,0,5.8333333333333,25,15,,0,36000,6,8000,35100,8000,0,
XSB0304,Aezthu-uhthe,3,Type,Type2,Seraphim,unknown,0,0,48.076923076923,48.076923076923,48.076923076923,48.076923076923,0,0,0,0,0,10,,0,12500,4,10000,100000,10000,0,
XSB1101,Basic Power Generator,1,Type,Type2,Seraphim,unknown,0,0,2.3076923076923,2.3076923076923,2.3076923076923,2.3076923076923,0,0,0,0,0,0,,0,600,0,90,800,90,0,
XSB1102,Basic Hydrocarbon Power Plant,1,Type,Type2,Seraphim,unknown,0,0,6.1538461538462,6.1538461538462,6.1538461538462,6.1538461538462,0,0,0,0,0,0,,0,1600,0,270,1800,270,0,
XSB1103,Basic Mass Extractor,1,Type,Type2,Seraphim,unknown,0,0,2.3076923076923,2.3076923076923,2.3076923076923,2.3076923076923,0,0,0,0,0,0,,0,600,0,36,360,36,0,
XSB1104,Mass Fabricator,2,Type,Type2,Seraphim,unknown,0,0,1.3846153846154,1.3846153846154,1.3846153846154,1.3846153846154,0,0,0,0,0,0,,0,360,0,100,4000,100,0,
XSB1105,Basic Energy Storage,1,Type,Type2,Seraphim,unknown,0,0,1.9230769230769,1.9230769230769,1.9230769230769,1.9230769230769,0,0,0,0,0,0,,0,500,1,250,1200,250,0,
XSB1106,Basic Mass Storage,1,Type,Type2,Seraphim,unknown,0,0,6.1538461538462,6.1538461538462,6.1538461538462,6.1538461538462,0,0,0,0,0,0,,0,1600,1,200,1500,200,0,
XSB1201,Improved Power Generator,2,Type,Type2,Seraphim,unknown,0,0,9.2307692307692,9.2307692307692,9.2307692307692,9.2307692307692,0,0,0,0,0,0,,0,2400,1,2250,22500,2250,0,
XSB1202,Improved Mass Extractor,2,Type,Type2,Seraphim,unknown,0,0,11.538461538462,11.538461538462,11.538461538462,11.538461538462,0,0,0,0,0,0,,0,3000,1,900,5400,900,0,
XSB1301,Advanced Power Generator,3,Type,Type2,Seraphim,unknown,0,0,40.384615384615,40.384615384615,40.384615384615,40.384615384615,0,0,0,0,0,0,,0,10500,2,11250,112500,11250,0,
XSB1302,Advanced Mass Extractor,3,Type,Type2,Seraphim,unknown,0,0,34.615384615385,34.615384615385,34.615384615385,34.615384615385,0,0,0,0,0,0,,0,9000,2,4600,31625,4600,0,
XSB1303,Advanced Mass Fabricator,3,Type,Type2,Seraphim,unknown,0,0,23.076923076923,23.076923076923,23.076923076923,23.076923076923,0,0,0,0,0,0,,0,6000,1,6050,90000,6050,0,
XSB2101,Uttaus,1,Type,Type2,Seraphim,Defense,0,0.35382223546304,5,12.49667937832,5,5,142.85714285714,0,0,142.85714285714,26,26,,0,1300,0,250,2000,250,0,
XSB2104,Ialla,1,Type,Type2,Seraphim,Defense,0,0,5.3846153846154,5.3846153846154,5.3846153846154,9.5846153846154,0,0,84,84,44,29,,0,1400,0.5,200,2000,200,0,
XSB2105,Improved Energy Storage,2,Type,Type2,Seraphim,unknown,0,0,5.7692307692308,5.7692307692308,5.7692307692308,5.7692307692308,0,0,0,0,0,0,,0,1500,2,1000,4800,1000,0,
XSB2106,Improved Mass Storage,2,Type,Type2,Seraphim,unknown,0,0,18.461538461538,18.461538461538,18.461538461538,18.461538461538,0,0,0,0,0,0,,0,4800,2,600,4500,600,0,
XSB2108,Ythis,2,Type,Type2,Seraphim,unknown,0,639.00295724624,5.7692307692308,704.77218801547,5.7692307692308,5.7692307692308,1200,0,0,1200,240,15,,0,1500,0,825,4500,825,0,
XSB2109,Sou-atha,1,Type,Type2,Seraphim,Defense,0,0,6.25,6.25,11.25,6.25,0,100,0,100,45,24,Sonar,0,1625,3,450,3600,450,0,
XSB2204,Sinnatha,2,Type,Type2,Seraphim,Defense,0,0,13.461538461538,13.461538461538,13.461538461538,20.604395604396,0,0,142.85714285714,142.85714285714,44,30,,0,3500,2,560,5600,560,0,
XSB2205,Uosthu,2,Type,Type2,Seraphim,Defense,0,0,23.461538461538,23.461538461538,35.511538461538,23.461538461538,0,241,0,241,66,30,Sonar,0,6100,4,1200,9000,1200,0,
XSB2301,Uttaushala,2,Type,Type2,Seraphim,Defense,0,7.7646289572363,8.0769230769231,24.091552034159,8.0769230769231,8.0769230769231,165,0,0,165,44,30,,0,2100,1,550,5000,550,0,
XSB2302,Hovatham,3,Type,Type2,Seraphim,unknown,0,827.05947539485,55.769230769231,903.06680140217,55.769230769231,55.769230769231,404.7619047619,0,0,404.7619047619,850,32,,0,14500,2,34500,660000,34500,0,
XSB2303,Zthuthaam,2,Type,Type2,Seraphim,unknown,0,36.177329693412,7.6923076923077,51.173008172236,7.6923076923077,7.6923076923077,146.06741573034,0,0,146.06741573034,125,30,,0,2000,2,2000,17100,2000,0,
XSB2304,Iathu-ioz,3,Type,Type2,Seraphim,Defense,0,0,14.807692307692,14.807692307692,14.807692307692,33.141025641026,0,0,366.66666666667,366.66666666667,58,36,,0,3850,1,950,10500,950,0,
XSB2305,Hastue,3,Type,Type2,Seraphim,unknown,0,0,15.384615384615,15.384615384615,15.384615384615,15.384615384615,0,0,0,0,20000,10,,0,4000,0,75000,1000000,75000,0,
XSB2401,Yolona Oss,4,Type,Type2,Seraphim,unknown,0,0,46.153846153846,46.153846153846,46.153846153846,46.153846153846,0,0,0,0,20000,0,,0,12000,3,250200,5004000,250200,0,
XSB3101,Esel,1,Type,Type2,Seraphim,unknown,0,0,0.038461538461538,0.038461538461538,0.038461538461538,0.038461538461538,0,0,0,0,0,26,Radar,0,10,0,80,720,80,0,
XSB3102,Basic Sonar System,1,Type,Type2,Seraphim,unknown,0,0,1.9230769230769,1.9230769230769,1.9230769230769,1.9230769230769,0,0,0,0,0,28,Sonar,0,500,0,64,544,64,0,
XSB3104,Aezesel,3,Type,Type2,Seraphim,unknown,0,0,0.26923076923077,0.26923076923077,0.26923076923077,0.26923076923077,0,0,0,0,0,46,RadarOmni,0,70,1,2400,30000,2400,0,
XSB3105,Advanced Energy Storage,3,Type,Type2,Seraphim,unknown,0,0,11.538461538462,11.538461538462,11.538461538462,11.538461538462,0,0,0,0,0,0,,0,3000,3,1500,19200,1500,0,
XSB3106,Advanced Mass Storage,3,Type,Type2,Seraphim,unknown,0,0,36.923076923077,36.923076923077,36.923076923077,36.923076923077,0,0,0,0,0,0,,0,9600,3,1800,13500,1800,0,
XSB3201,Sele-esel,2,Type,Type2,Seraphim,unknown,0,0,0.19230769230769,0.19230769230769,0.19230769230769,0.19230769230769,0,0,0,0,0,36,Radar,0,50,1,180,3600,180,0,
XSB3202,Improved Sonar System,2,Type,Type2,Seraphim,unknown,0,0,7.6923076923077,7.6923076923077,7.6923076923077,7.6923076923077,0,0,0,0,0,22,Sonar,0,2000,2,180,5400,180,0,
XSB3304,Sinnatha Hu,3,Type,Type2,Seraphim,Defense,0,0,17.307692307692,17.307692307692,17.307692307692,64.807692307692,0,0,950,950,50,36,,0,4500,2,1100,10600,1100,0,RackSalvoFiresAfterCharge_ComboWarn,
XSB4201,Ythisatha,2,Type,Type2,Seraphim,Defense,0,0,3.75,3.75,3.75,3.75,0,0,0,2.2222222222222,30,28,,0,975,0,280,3200,280,0,
